Joanne K.,dallas is here haha,42
Lillian I.,Hey from Honolulu,43
Elsie Z.,pittsburgh is here,48
Marian Y.,washington checking in!,48
Phillip V.,Greetings from Cincinnati ready to learn lol,48
Alan J.,hi team joining from auckland all lol,48
Jody C.,Denver online everyone,48
Claire V.,Colorado Springs online haha,48
Leslie J.,Hello all from Cincinnati,50
Brent C.,Minneapolis standing by lol,50
Glenda P.,yo Seattle,50
Javier Q.,Hi team watching from Melbourne ready to learn,51
Janie R.,hi jacksonville all,51
Jacob M.,hey guys joining from dublin !!,51
Kylie V.,hey all checking in from Honolulu lol,51
Isabel G.,Hello here in Glasgow.,53
Morris R.,Greetings tuning in from Tulsa!,53
Brady M.,Hi team joining from Colorado Springs!,53
Bruce Q.,let's go,53
Louise B.,denver online,54
Dawn B.,Hey Santa Ana,54
Isaac M.,hey guys dublin lol,54
Georgia C.,Hey guys Philadelphia.,54
Jeanne Q.,hi team here in boston,54
Don B.,Hi everyone here in Tulsa,55
Neil S.,Hi watching from Louisville all,55
Linda S.,hi everyone albuquerque !!,55
Kathryn I.,Hello all watching from Cincinnati,55
Paula J.,Hello Raleigh haha,56
Jackson H.,Edmonton ready,56
Marshall B.,Hi here in Las Vegas.,57
Martha M.,glasgow checking in lol,57
Joanna E.,hi atlanta ,58
Dora E.,hello all watching from virginia beach,58
May B.,Birmingham ready,58
Jon K.,riverside present,58
Blanche Y.,how long is this?,58
Jennifer G.,glasgow present !!,59
Luke G.,hi team brisbane,59
Ginger Y.,phoenix checking in haha,59
Emmett M.,cincinnati online. lol,60
Mickey J.,greetings watching from toronto!,60
Margaret A.,Las Vegas checking in!,60
Kristen D.,Hi everyone watching from Montreal all,60
Dixie Z.,Hi everyone Raleigh,60
Darren Q.,hey guys chicago ,61
Chad K.,Hi everyone Colorado Springs!,61
Donne B.,Greetings Winnipeg lol,61
Cathy J.,Hi team joining from Nashville.,61
Glen S.,We are live! !!,61
Lora C.,Hello all here in Stockton,63
Chloe R.,greetings sacramento,63
Janie E.,Greetings Virginia Beach,63
Lloyd V.,Hi Raleigh,63
Dalton Q.,Manchester ready all,64
Glenn H.,Glasgow is here,64
Hailey X.,hey guys here in phoenix,65
Denise T.,Hello all checking in from Melbourne lol,65
Claude Q.,hi from oklahoma city ready to learn!,65
Beatrice T.,Greetings watching from Albuquerque,66
Candace C.,Hey guys watching from Leeds !!,66
Manuel L.,hi everyone dublin,66
Elizabeth R.,hello live from anaheim,66
Angel W.,hi from houston,66
Dillon Q.,hello live from leeds !!,66
Douglas R.,Pittsburgh standing by,68
Darrell Y.,hi tunin in from perth !!,68
Eleanor J.,Hey guys joining from Omaha,68
Eric O.,Hello tuning in from New York,68
Forrest K.,Greetings live from Charlotte lol,69
Melinda B.,Hey live from Edmonton !!,69
Peggy G.,Hi watching from Baltimore,69
Gretchen Y.,Hey guys here in Leeds,69
Patty E.,Hi team here in Kitchener,69
Lynn Y.,hello all here in auckland,71
Johnnie R.,hi tuning in from calgary,71
Maggie Y.,Hi team tuning in from Wichita.,71
Nathan A.,greetings all here in liverpool,71
Calvin M.,Hey guys live from Austin,72
Ian J.,loud and clear,72
Glenda K.,hello joining from philadelphia,73
Harry Y.,Hi team joining from Dublin !!,73
Agnes T.,Lets get it haha,73
Connor U.,london present,74
Joe T.,Virginia Beach present lol,74
Faith F.,hey guys here in toronto,74
Ora F.,Hi here in San Jose,74
Derrick U.,greetings here in Cincinnati,74
Elvira D.,Denver ready,74
Joann G.,Greetings from Wichita all,76
Fernando Y.,Brisbane online lol,76
Malcolm O.,yo all Oklahoma City everyone lol,76
Kevin B.,hi honolulu all haha,78
Preston H.,portland standing by lol,78
Luis W.,hey guys watching from atlanta !!,78
Heidi S.,Milwaukee standing by ,78
Irma F.,yo all Brisbane !!,79
Pauline F.,audio check,79
Carol U.,greetings watching from wichita,79
Pedro F.,Hey guys tuning in from Oakland lol,79
Lindsey V.,hi everyone tuning in from london,80
Lucas O.,Hey guys Indianapolis haha,80
Don E.,san francisco online lol,82
Dillon Q.,hey checkin in from melbourne all haha,82
Irma J.,greetings all from Miami everyone,83
Brent D.,hi everyone philadelphia,85
Edgar Q.,greetings joining from washington!,85
Krista K.,Arlinton present everyone,85
Marcus I.,Can I white label this?,85
Betsy D.,st. louis standing by ready to learn haha,86
Opal S.,Hello all watching from Mississauga,86
Luther E.,greetings all Santa Ana.,87
Lorraine E.,Hi checking in from Riverside lol,87
Esther L.,yo all Wichita.,87
Jill F.,Hello here in Virginia Beach all lol,89
Clark A.,Hey Long Beach,89
Lola Z.,Greetings watching from Omaha all!,89
Francisco M.,Hello all from San Francisco haha,89
Owen M.,montreal is here lol,89
Kim Y.,hey checking in from colorado springs haha,90
Henry X.,hi everyone joinin from las vegas,91
Martin L.,hey guys live from santa ana,92
Felicia I.,hey checking in from kansas city !!,92
Forrest R.,hello watching from sydney!,92
Agnes G.,Indianapolis standing by!,92
Geraldine F.,greetings perth!,95
Peggy N.,omaha is here,95
Jared R.,Liverpool standing by,95
Everett U.,hello all tuning in from toronto,95
Marshall L.,Hi tunin in from Buffalo !!,95
Josephine N.,yo here in portland lol,95
Admin,"🔴 Yes, you can look like a fully fledged agency.",96
Carl V.,raleigh checkin in.,96
Johnnie S.,Hello all New Orleans,96
Christopher Y.,hi tunin in from philadelphia!,96
Fran T.,seattle checking in!,97
Lorene V.,Hi checking in from Omaha ,97
Gail B.,Cincinnati present haha,98
Florence E.,yo all joining from san diego,100
Billie Z.,Hi live from Louisville all !!,100
Belinda Q.,hi fresno,100
Carmen J.,Jersey City is here,101
Mildred Q.,hey live from perth ready to learn !!,101
Eva K.,fort worth checking in ready to learn lol,102
Lorene S.,hello all live from manchester,102
Jackie S.,Hello all Kansas City.,104
George R.,hello live from newark haha,104
Constance P.,hey guys seattle,104
Brenda J.,riverside standing by haha,105
Andre P.,Atlanta checking in ,105
Derek M.,hey from las vegas lol,105
Nicole N.,Greetings tuning in from Hamilton!,105
Opal X.,hey bakersfield lol,105
Minnie W.,hello arlington.,107
Jorge O.,hello all checking in from los angeles haha,107
Dorothy B.,Dublin ready,107
Morris T.,Hi everyone San Diego.,107
Eleanor X.,Hi everyone checking in from Santa Ana,107
Evelyn M.,Las Vegas checkin in,108
Abe X.,Hello all Oklahoma City!,108
Lacey K.,louisville checking in!!,108
Kerry E.,hello live from seattle!,108
Isaiah U.,Nashville is here lol,108
Helen H.,Hi everyone watching from Anaheim.,108
Owen I.,Hi team joining from Vancouver!!,109
Jean A.,greetings all quebec city,109
Grace T.,hi team cleveland,109
Julian F.,Washington standing by!,110
Kristina V.,hi team live from wichita lol,111
Earnest R.,Hello joining from Dallas,111
Logan O.,greetings live from tucson,111
Cory X.,jacksonville checking in,111
Jake U.,whats up,112
Micheal J.,Hi everyone checking in from Louisville all,112
Hugh Z.,hello all here in indianapolis haha,112
Chloe P.,Philadelphia online,112
Alicia F.,hi joining from colorado springs!,112
Oscar Z.,Oklahoma City standing by,112
Meredith F.,Hey guys Hamilton,113
Dolores R.,Hi team checking in from Arlington,113
Ellie W.,hi from vancouver,113
Clay L.,hi team here in washington haha,113
Isaiah J.,Hello all Dublin!,114
Millie U.,greetings tuning in from atlanta haha,114
Dawn R.,hey guys bakersfield lol,114
Elisa R.,hey joinin from san francisco everyone,115
Nora N.,Hi everyone Cleveland,115
Eleanor E.,Hi everyone Denver haha,115
Marshall C.,Birmingham online,115
Edwin Q.,Hey guys here in Sacramento haha,115
Marshall C.,birmingham checking in ,115
Jeannette I.,Hi everyone here in Toronto!,116
Anna B.,hi team brisbane lol,116
Florence H.,Greetings watching from Minneapolis.!,116
Chloe R.,tulsa standing by,116
Connor U.,orlando present lol,117
Dallas K.,Hello joining from Sacramento,117
Andrew K.,hi team mississauga,117
Ed N.,Hello all tuning in from Los Angeles haha,118
Owen H.,hi dublin.,118
Jared A.,Melbourne standing by.,118
Ellen S.,Hi everyone tuning in from Hamilton,118
Beth Q.,Ready!,119
Delores O.,long beach standing by,120
Amber S.,hey tuning in from minneapolis,120
Joyce F.,hey guys watching from washington !!,120
Cody E.,Austin online,121
Clarence T.,Hey guys here in Mississauga ready to learn.,121
Nina S.,Hello all watching from Glasgow,121
Cheryl L.,Hey guys Virginia Beach,121
Bertha A.,Hey Chicago lol,121
Peggy Z.,Greetings Houston haha,121
Ivan N.,hi everyone checking in from phoenix lol,122
Marian C.,winnipeg checking in,122
Megan S.,milwaukee present,122
Ines I.,hey guys joining from melbourne haha,123
Joyce G.,hi tuning in from fresno,123
Morris F.,hi everyone from las vegas !!,124
Laurie L.,greetings lexington lol,124
Jade W.,Hello all San Francisco !!,124
Lindsey S.,hi team watching from jacksonville lol,124
Jenny U.,greetins from Long Beach,128
Ginger A.,quebec city checking in haha,128
Fernando E.,Greetings Los Angeles,128
Linda S.,baltimore present.,128
Derek F.,Hey guys here in Indianapolis lol,128
Chester G.,brisbane checkin in,129
Priscilla C.,Riverside online,129
Loretta Z.,hi team watching from ottawa !!,129
Judy C.,hey hamilton,129
Florence W.,Hello Houston all haha,129
Adrian Q.,Hey guys Arlington,129
Madelyn Z.,auckland is here ready to learn!,131
Joan V.,sacramento present all,131
Mamie P.,winnipeg standing by lol,131
Bernadette K.,Hello Ottawa lol,131
Nathaniel C.,Hi everyone tuning in from Vancouver all lol,134
Karen A.,Hello tuning in from Perth lol,134
Eric M.,Hello joining from St Louis haha,135
Blanche L.,fresno online ready to learn,135
Ella S.,Leeds online.,135
Naomi O.,hi everyone from mississauga,135
Marcia F.,bakersfield online haha,135
Mandy G.,melbourne is here.,136
Leon A.,Dallas ready everyone,136
Marie U.,hi joining from san francisco!,137
Gabriella I.,Glasgow online! lol,137
Gavin Z.,ready,137
Eli H.,fresno standing by,137
Dillon E.,Hey guys live from Stockton.,137
Pedro F.,Hello Portland !!,138
Cheryl T.,Hello all from Sydney ready to learn lol,138
Darren R.,hi everyone tuning in from minneapolis lol,138
Geraldine F.,yo live from jacksonville haha,141
May Z.,hey guys live from buffalo,141
Jacob M.,hello here in tucson haha,141
Lynette J.,Tucson checking in lol,141
Mae F.,dublin standing by haha,142
Geneva W.,Hey tunin in from Kansas City!,142
Joanne P.,Greetings watching from Pittsburgh!,142
Felix V.,hi joining from phoenix ready to learn,143
Don E.,hello joining from houston,143
Austin D.,hey checking in from louisville lol,143
Carl O.,Albuquerque present!,143
Albert L.,greetings from minneapolis lol,143
Johnnie H.,Barry let's do this!,145
Brian S.,Greetings from Fresno,145
Carla S.,hi toronto!!,145
Fran D.,greetings dallas !!,146
Lloyd R.,greetings all live from Sydney haha,146
Margie V.,Hey guys here in Columbus lol,146
Heidi I.,Hi everyone Houston,146
Orville C.,cincinnati ready ready to learn,147
George R.,quebec city checking in,147
Abe X.,Bakersfield present!,147
Gerald M.,hey guys joining from cleveland,147
Frances X.,Hey guys checking in from Raleigh,147
Eva Y.,hey all Albuquerque.,147
Levi L.,Hey live from Cleveland,148
Hubert G.,can everyone hear?,148
Malcolm X.,Hi Bakersfield,148
Dominic Z.,Hello all from Dallas,148
Jorge E.,hey guys joining from newark,149
Gwendolyn M.,we are live lol,149
Cindy J.,Bristol standing by haha,149
Jenny U.,Greetings here in Baltimore haha,149
Nellie K.,hey watching from hamilton haha,149
Florence W.,Hello all joining from Dallas everyone!,150
Kyle B.,Arlington ready !!,150
Miles N.,greetings indianapolis ,150
Mona L.,San Diego standing by haha,150
Lynn T.,hello watching from lexington lol,151
Billie B.,hey guys phoenix everyone,151
Perry L.,Hi team live from Columbus,152
Liam L.,Hi Oakland!!,152
Kara C.,what languages?,152
Kari T.,Dallas present.,152
Jody J.,Hi tuning in from Glasgow.,153
Paul N.,hey guys here in brisbane haha,153
Lacey C.,greetings jersey city,153
Allen N.,Hey guys checking in from Kitchener,153
Mae V.,Hi everyone tunin in from Lexinton!!,154
Herman I.,is there a replay?,154
Everett R.,Hi team checking in from Albuquerque!,154
Myrtle E.,Hi live from Los Angeles haha,155
Dick V.,Hi Pittsburgh. !!,155
Greg N.,Hi team here in Las Vegas!,155
Elisabeth F.,Hey guys live from Riverside haha,155
Danielle D.,Hi everyone Fort Worth !!,156
Marjorie A.,Hey Bristol,156
Christine P.,Hi joining from Pittsburgh ready to learn.,156
Isaac A.,hi from orlando,156
Evelyn D.,Greetings joining from Detroit,157
Jessie T.,hey guys long beach!,157
Malcolm P.,hey guys pittsburgh,157
Muriel Q.,Hi everyone watching from Fort Worth haha,158
Dolores Q.,Hey guys from Indianapolis everyone!,158
Jamie B.,hi team kansas city,158
Dillon Q.,hello tuning in from minneapolis,158
Mike O.,hey guys live from philadelphia haha,158
Deborah S.,hi everyone liverpool,160
Jackie P.,fresno ready,160
Naomi V.,Hi team tuning in from Philadelphia,162
Perry Y.,Milwaukee ready ,162
Bernard S.,Hello all joining from San Francisco !!,162
Admin,"🔴 English, Spanish, French, German, Italian, Portuguese, Dutch, plus beta for Hindi/Mandarin.",163
Doris S.,Hey guys here in Los Angeles!,163
Darla Z.,hello all checking in from calgary,163
Jon E.,hi everyone here in bakersfield,164
Dalton J.,las vegas checking in lol,165
Danny J.,cincinnati standing by,165
Olivia S.,Brisbane ready !!,165
Frederick Q.,san jose present!,165
Gary C.,Columbus checking in,165
Lillian C.,Fort Worth present lol,166
Kristina D.,Albuquerque online.,166
Josephine N.,hi tuning in from kitchener,166
Connie M.,hi san antonio all,169
Marissa R.,hello live from nashville lol,169
Kimberly I.,albuquerque online lol,169
Elisabeth K.,Greetins watchin from Virginia Beach,170
Faith F.,Greetings joining from Winnipeg ready to learn,170
Krista W.,Raleigh is here all!,170
Phyllis E.,hey from fort worth,170
Geneva Z.,Hello all watching from Kitchener!!.,171
Marcia E.,Hi checking in from Seattle !!,171
Lois H.,Fort Worth is here,171
Alexander Q.,greetings live from new york.,172
Holly L.,tampa is here haha,172
Lillie Y.,jersey city ready,172
Clint S.,Greetings here in Atlanta !!,172
Jeanne U.,hello tuning in from london all,173
Darla M.,hello watchin from chicago,173
Kayla X.,Indianapolis standin by.,173
Kimberly E.,Hello San Jose !!,173
Desiree J.,Hi here in Tucson.,173
Carole D.,Baltimore standing by,175
Lucille P.,Melbourne online haha,175
Alex B.,hey kitchener,177
Malcolm L.,Hello all joining from San Antonio haha,177
Marilyn G.,hey live from milwaukee,177
Doris R.,hey all from oklahoma city haha,177
Claire C.,Greetings checking in from Atlanta,178
Cassandra M.,Hi team from Bakersfield,179
Earnest N.,hey checking in from newark,179
Fernando E.,Hi everyone here in Tulsa lol,179
Kirk F.,hey live from detroit ready to learn,179
Alexander Y.,Greetings Cleveland lol,180
Jimmie Y.,hey from long beach,180
Mona U.,Milwaukee online,180
Marsha V.,Hi team here in Riverside !!,180
Angela O.,hi everyone live from jersey city haha,181
Delores C.,Hey Wichita,182
George J.,hey all toronto haha,182
Carmen C.,colorado springs is here haha,183
Garrett Q.,kansas city present!,184
Lynne G.,tampa ready haha,185
Evelyn R.,houston is here everyone.,185
Gordon Z.,Hi team Tampa,185
Billie X.,Bakersfield is here,186
Maurice C.,hi everyone joining from jersey city,187
Georgia B.,hi team here in tampa,188
Betty K.,London present haha,188
Luis J.,Greetings here in Portland all,188
Mable Z.,Dallas ready haha,188
Jade T.,hey from riverside,188
Evan Y.,hi los angeles,188
Harvey R.,phoenix present all,190
Marissa O.,hello all portland !!,192
Bertha C.,hey guys watching from milwaukee,192
John Q.,Hi live from Edmonton,192
Bill C.,Hi checkin in from Baltimore haha,192
Martin A.,Hi tuning in from Oklahoma City.,193
Paulette N.,pittsburgh checking in haha,193
Allison I.,ottawa standing by lol,193
Herman Q.,Hi team here in Buffalo,193
Drew L.,montreal present haha,193
Elias P.,greetins from arlinton !!,194
Lance Q.,hello all honolulu,194
Bryan F.,hi team riverside everyone,195
Charles F.,las vegas ready,196
Jordan J.,Hi team tuning in from Louisville ,196
Don S.,greetings las vegas,196
Jake U.,greetings from toronto,197
Lewis H.,honolulu is here,197
Dena L.,hi team las vegas ,200
Leon C.,hello all sydney lol,201
Herman U.,Hi everyone here in Newark !!,201
Laurie O.,hello tuning in from edmonton,202
Nina H.,louisville present lol,202
Joan B.,arlington is here!,202
Joanna D.,houston online,202
Louise B.,hello fresno,204
Archie O.,Greetings here in Las Vegas,206
Cheryl L.,Hi Portland haha,207
Allen S.,Hello all Lexington ready to learn !!,207
Megan K.,oakland online haha,207
Milton R.,hey joining from fort worth haha,207
Angie T.,San Diego present,207
Adam U.,Sacramento checking in ,208
Debbie O.,yo from New York,208
Michele M.,hi team tuning in from st louis ,209
Freddie N.,Mississauga present ,209
Curtis O.,Hey from San Jose everyone,209
Ethel E.,kansas city checking in haha,210
Eli G.,greetings lexington,210
Bridget Z.,hi joining from Atlanta,211
Judith N.,seattle present,211
Laura K.,Hi everyone Manchester,211
Jaime Z.,hi everyone fresno,213
Marion Y.,dublin standing by ,213
Lacey K.,hey guys checking in from winnipeg haha,213
Lindsey R.,hi live from long beach,213
Carol O.,Hey joining from Stockton ready to learn !!,214
Mason R.,Greetings live from Milwaukee!,216
Lydia F.,Hey guys San Antonio everyone!,216
Francis O.,portland present!! !!,217
Donne J.,greetings tuning in from kansas city everyone,217
Paulette B.,excited for this,217
Jamie A.,Hey Colorado Springs!,218
Gilbert T.,hi omaha,218
Carl O.,Tampa standing by everyone ,218
Isabel B.,Seattle checkin in,218
Doris R.,hi team joining from tampa.,220
Nora U.,riverside is here,220
Kristine O.,Montreal ready,220
Karla G.,Hello tuning in from Dublin haha,221
Jamie J.,Hi everyone here in Los Angeles ,221
Claude Q.,hello all from new orleans! lol,221
Barbara L.,hi jersey city.,222
Mildred Q.,hey guys checking in from san antonio,223
Derrick U.,hey from boston.,226
Josephine I.,edmonton present,226
Maurice X.,hi live from virginia beach,227
Kathleen R.,hello all cleveland,227
Penny W.,yo all san diego haha,227
Penny Z.,winnipeg standing by ,228
Dennis X.,hey joining from milwaukee,228
Brian W.,Lets get it !!,228
Kimberly E.,Hi tuning in from Minneapolis!,229
Omar C.,hey joining from detroit !!,229
Elisa E.,Hi everyone from San Antonio!,229
Debra P.,Hello Birmingham,229
Miriam J.,baltimore ready,229
Michelle A.,San Francisco online,231
Hunter H.,hey guys watching from santa ana ,231
Christina W.,Hey live from Dublin.,231
Norman O.,hey guys portland,231
Henrietta F.,hello from colorado springs lol,232
Nora P.,Hi Columbus,232
Chelsea V.,Boston standing by,232
Linda J.,Ottawa ready,232
Nina W.,Ottawa is here,232
Ethel E.,hey from glasgow haha,232
Marshall Y.,hi everyone from pittsburgh,233
Oscar B.,greetings all watching from indianapolis,233
Kristen D.,Hi watching from Omaha!! haha,234
Gwen L.,hello from stockton!,235
Jenny S.,miami standing by,235
Jill Q.,Quebec City ready !!,235
Gina I.,Hi everyone Glasgow,237
Andy X.,hey guys checking in from jacksonville!,237
Colin W.,hi team from albuquerque,238
Bonnie Y.,Hey here in London haha,238
Karla Z.,Hi team here in Oakland !!,238
Minnie P.,Hey joining from Sacramento,238
Allison S.,Hi watching from Leeds !!,238
Iris F.,columbus standin by,238
Elvira N.,hey guys austin,239
Joyce W.,Hi live from Pittsburgh,239
Cassandra M.,st. louis online!,239
Geraldine K.,hey live from stockton,239
Neal Z.,hey checking in from charlotte,240
Juan R.,newark ready !!,240
Debbie O.,Greetings tuning in from Birmingham !!,240
Gloria X.,hey here in hamilton!!.,240
Elena P.,hello ottawa,240
Charlie B.,Greetings from Liverpool haha,240
Marty V.,Hey guys from Austin,241
Brent A.,Hey from Auckland haha,241
Gordon A.,hi here in boston !!,241
Michael C.,Arlington online,241
Belinda R.,Hey guys tuning in from Buffalo lol,241
Chloe P.,Hi from Kitchener haha,241
Hilda O.,Liverpool online!,242
Dominic R.,hey joining from chicago haha,242
Benjamin F.,hello newark,242
Julia F.,anaheim online,242
Lance G.,hi team here in honolulu,242
Loretta M.,hey here in tulsa,243
Clifton C.,hi team san francisco !!,243
Jeff M.,oklahoma city present! !!,243
Crystal P.,Hello Jacksonville lol,243
Ernest X.,hi team birmingham,243
Dale N.,Hi team watching from Houston lol,245
Cameron B.,hello houston lol,245
Jasmine V.,hello all checking in from louisville haha,245
Martin V.,Hello all tuning in from Long Beach,245
Eileen T.,hey joining from Miami,245
Chad T.,Hello tuning in from Miami !!,245
Eugene F.,Washington is here ready to learn,246
Ian W.,Can everyone hear? lol,246
Chester E.,brisbane checking in. !!,246
Jodi F.,Hi from San Antonio ready to learn !!,248
Marion V.,yo live from san francisco everyone!,248
Marjorie W.,leeds present haha,248
Omar P.,toronto is here.,248
Nadine B.,hey guys orlando ready to learn,248
Elsie H.,What are reactivation campaigns?,249
Elizabeth I.,greetings live from chicago.,249
Leroy M.,Hi live from Charlotte all lol,249
Frederick W.,Hi tuning in from Orlando,249
Kara P.,yo Colorado Springs.,252
Brad V.,Hello joining from Chicago,252
Nathaniel X.,hello all here in new york lol,253
Bonnie A.,montreal standing by,253
Geneva Z.,hey here in winnipeg,253
Derrick P.,hi everyone tuning in from sydney lol,255
Dean B.,nashville checking in haha,256
Alvin K.,Kitchener standing by everyone!,257
Jeff G.,New York is here everyone haha,259
Judith W.,New Orleans present haha,259
Lowell O.,hi everyone from omaha,259
Angela C.,hey guys tucson everyone,260
Andrew O.,hey tuning in from raleigh ready to learn.,260
Marion V.,washinton ready haha,260
James T.,Hi team here in Denver.,260
Judy J.,hey guys watching from boston !!,260
Dixie Y.,yo here in San Diego haha,260
Admin,🔴 Calling past client lists (like old car buyers) to offer discounts and win them back.,261
Everett U.,hey guys stockton,261
Jorge E.,hey from manchester,261
Elsie L.,hello all winnipeg lol,261
Marjorie W.,hi everyone live from oklahoma city!,261
Marcella C.,Hi team checking in from Quebec City,262
Destiny Y.,Hey Leeds,263
Glenn H.,Minneapolis is here.!,263
Ellen L.,hi edmonton lol,263
Kay U.,jacksonville standing by!!!,263
Morgan D.,hello guys,265
Jane S.,hi everyone watching from ottawa,265
Ava J.,Hi everyone live from Mississauga,265
Jesse P.,Hello Chicago lol,265
Elmer F.,Hi everyone Denver!,265
Clinton E.,honolulu checking in,265
Lula L.,Phoenix present,266
Judith J.,Hi tuning in from Brisbane !!,266
Michelle F.,Hello all checking in from Nashville haha,267
Darla T.,hi everyone watching from kansas city,267
Jasmine X.,hi live from san antonio ready to learn,267
Clarissa L.,Hello all San Antonio all,268
Judith R.,Hey joining from Kansas City,268
Pedro Z.,houston present..,269
Linda J.,Anaheim checking in!! !!,269
Marc P.,hi everyone buffalo lol,271
Jackson O.,Hey guys checking in from New York,271
Admin,🔴 Please refresh if video lags.,271
Jenny U.,Hi everyone watching from Albuquerque ,271
Alicia F.,hey san diego all,272
Heather D.,Hello checking in from Dublin,272
Carla P.,Wichita checking in,272
Miriam U.,denver is here,272
Dana O.,Hey here in London!,272
Dave W.,san jose online,272
Lisa W.,hi joining from stockton lol,273
Maurice V.,Hey joining from Baltimore!!,273
Muriel I.,hey lexington all,273
Jessica R.,hi team live from tucson,273
Nina C.,hi everyone from arlington!,273
Cody X.,hi team tuning in from detroit lol,274
Mattie C.,hey detroit lol,274
Evelyn M.,Montreal online,274
Michael K.,hi all here in toronto ,274
Judy S.,waiting,274
Jean B.,hey guys joining from baltimore!,274
Lacey Z.,hi team watching from austin,275
Marie Z.,greetings tuning in from toronto lol,277
Ginger D.,new york online,277
Barbara Q.,Hi everyone Portland lol,277
Doreen C.,Hi live from Raleigh!,279
Johnny I.,yo all from seattle,280
Caroline X.,Greetings from Omaha,280
Gayle K.,Greetings live from Philadelphia everyone lol,280
Kristen T.,Greetings from Louisville,280
